timestamp_kst,equity,daily_pnl,total_pnl,unrealized,cum_pnl_with_unrealized,position_count,long_count,short_count,seed_used_pct,seed_used,mdd,current_dd,source_ts
2026-05-11 15:30:21,5084.45,69.99,139.45,-6.83,139.45,2,0,2,12.09,614.78,-1.27,-1.27,2026-05-11T15:29:15.105705+09:00
2026-05-11 19:30:17,5077.49,69.99,132.49,-13.96,132.49,2,0,2,12.14,616.22,-1.48,-1.48,2026-05-11T19:29:15.457924+09:00
2026-05-11 22:39:28,5089.91,69.99,144.91,-0.26,144.91,5,1,4,30.1,1531.89,-1.48,-1.09,2026-05-11T22:38:21.287151+09:00
2026-05-12 01:25:40,5053.31,-56.19,108.31,18.49,108.31,3,1,2,18.33,926.29,-2.06,-1.9,2026-05-12T01:24:11.003737+09:00
2026-05-12 03:51:54,5074.6,-56.19,129.6,39.08,129.6,3,1,2,18.27,927.14,-2.06,-1.48,2026-05-12T03:50:19.935182+09:00
2026-05-12 05:27:49,5073.63,-56.19,128.63,38.63,128.63,4,1,3,24.25,1230.21,-2.06,-1.47,2026-05-12T05:27:03.137727+09:00
2026-05-12 06:59:01,5075.93,-56.19,130.93,40.76,130.93,4,1,3,24.19,1228.07,-2.06,-1.43,2026-05-12T06:57:31.613052+09:00
2026-05-12 07:57:00,5075.27,-56.19,130.27,40.33,130.27,4,1,3,24.22,1229.29,-2.06,-1.53,2026-05-12T07:56:06.899368+09:00
2026-05-12 08:55:46,5081.11,-56.19,136.11,45.86,136.11,4,1,3,24.2,1229.41,-2.06,-1.3,2026-05-12T08:55:04.287600+09:00
2026-05-12 11:27:42,5021.48,-76.08,76.48,6.77,76.48,2,1,1,12.11,608.15,-2.56,-2.51,2026-05-12T11:26:23.846382+09:00
2026-05-12 14:59:12,5040.28,-76.08,95.28,26.12,95.28,5,4,1,29.99,1511.46,-2.87,-2.19,2026-05-12T14:58:02.717936+09:00
2026-05-12 17:44:52,5016.16,-73.36,71.16,-0.65,71.16,5,4,1,27.6,1384.71,-2.87,-2.57,2026-05-12T17:43:36.832610+09:00
2026-05-12 20:13:55,4990.67,-92.7,45.67,-7.03,45.67,3,2,1,24.8,1237.53,-3.15,-3.15,2026-05-12T20:11:54.587025+09:00
2026-05-12 22:59:56,4982.53,-126.66,37.53,18.61,37.53,2,1,1,18.82,937.54,-3.34,-3.24,2026-05-12T22:56:22.774195+09:00
2026-05-13 01:24:38,4979.06,18.27,34.06,-3.74,34.06,1,1,0,19.75,983.45,-3.47,-3.29,2026-05-13T01:23:27.855189+09:00
2026-05-13 03:51:40,4981.29,18.27,36.29,-0.94,36.29,2,1,1,25.76,1283.23,-3.82,-3.25,2026-05-13T03:50:38.090731+09:00
2026-05-13 05:26:51,4982.51,16.46,37.51,1.04,37.51,1,1,0,19.75,984.06,-3.82,-3.24,2026-05-13T05:26:10.223812+09:00
2026-05-13 07:05:55,4992.96,16.46,47.96,11.68,47.96,1,1,0,19.75,986.15,-3.82,-3.15,2026-05-13T07:04:39.176394+09:00
2026-05-13 08:52:48,4972.89,16.46,27.89,-7.96,27.89,1,1,0,19.75,982.14,-3.82,-3.34,2026-05-13T08:51:16.900913+09:00
2026-05-13 11:26:50,4967.56,0.13,22.56,2.92,22.56,3,1,2,27.05,1343.62,-0.06,0.0,2026-05-13T11:25:19.251677+09:00
2026-05-13 15:19:49,4948.55,-19.78,3.55,4.13,3.55,4,1,3,21.6,1068.94,-0.42,-0.41,2026-05-13T15:18:50.911708+09:00
2026-05-13 18:37:14,4942.97,-20.7,-2.03,-0.41,-2.03,3,1,2,24.45,1208.48,-0.78,-0.59,2026-05-13T18:36:24.474010+09:00
2026-05-13 20:56:50,4973.14,-19.59,28.14,29.28,28.14,4,2,2,29.46,1464.98,-0.82,-0.06,2026-05-13T20:55:22.458555+09:00
2026-05-13 23:26:15,4938.34,-38.03,-6.66,12.53,-6.66,3,1,2,21.31,1052.43,-1.74,-1.74,2026-05-13T23:24:37.531586+09:00
2026-05-14 02:10:03,5003.92,37.83,58.92,41.93,58.92,4,2,2,27.23,1362.49,-1.87,-0.36,2026-05-14T02:09:15.645411+09:00
2026-05-14 04:42:52,5022.55,124.04,77.55,-25.66,77.55,4,2,2,30.76,1545.04,-1.87,-0.32,2026-05-14T04:41:31.252152+09:00
2026-05-14 06:18:53,5001.96,124.04,56.96,-46.15,56.96,5,2,3,37.72,1886.58,-1.87,-0.72,2026-05-14T06:18:11.806715+09:00
2026-05-14 07:58:31,5015.49,84.56,70.49,6.59,70.49,4,1,3,32.49,1629.77,-1.87,-0.45,2026-05-14T07:57:45.286738+09:00
2026-05-14 09:00:36,4991.34,84.56,46.34,-17.95,46.34,4,1,3,32.59,1626.81,-1.87,-0.97,2026-05-14T08:59:21.516908+09:00
2026-05-14 13:37:04,5001.45,62.42,56.45,13.15,56.45,2,0,2,18.77,938.74,-1.87,-0.89,2026-05-14T13:36:18.538229+09:00
2026-05-14 16:37:38,4961.82,31.37,16.82,4.44,16.82,2,1,1,20.61,1022.75,-1.87,-1.67,2026-05-14T16:35:49.239589+09:00
2026-05-14 19:07:46,4976.92,30.23,31.92,21.32,31.92,2,1,1,22.84,1136.68,-1.87,-1.38,2026-05-14T19:06:46.453445+09:00
2026-05-14 21:21:53,4972.82,32.94,27.82,14.48,27.82,2,1,1,21.03,1045.54,-1.87,-1.41,2026-05-14T21:20:21.189962+09:00
2026-05-15 00:13:03,4995.86,0,50.86,-23.36,50.86,5,2,3,50.17,2506.54,-1.87,-1.06,2026-05-15T00:11:56.653922+09:00
2026-05-15 02:43:11,4908.62,-125.37,-36.38,14.12,-36.38,4,1,3,35.4,1737.46,-3.35,-2.79,2026-05-15T02:42:03.126172+09:00
2026-05-15 04:28:44,4866.47,-144.8,-78.53,-9.92,-78.53,3,1,2,23.31,1134.25,-3.7,-3.59,2026-05-15T04:26:57.084304+09:00
2026-05-15 06:03:15,4872.76,-144.8,-72.24,-2.49,-72.24,3,1,2,29.64,1444.52,-3.7,-3.46,2026-05-15T06:01:25.432345+09:00
2026-05-15 07:50:18,4877.78,-139.5,-67.22,-2.31,-67.22,4,2,2,36.07,1759.31,-3.7,-3.33,2026-05-15T07:49:10.672411+09:00
2026-05-15 08:47:45,4875.31,-157.9,-69.69,13.43,-69.69,3,1,2,28.79,1403.8,-3.7,-3.45,2026-05-15T08:46:36.494769+09:00
2026-05-15 11:26:59,4927.32,-146.34,-17.68,53.69,-17.68,3,1,2,30.76,1515.57,-1.39,-0.4,2026-05-15T11:26:09.345517+09:00
2026-05-15 15:26:12,4945.75,-146.34,0.75,72.54,0.75,3,1,2,30.51,1508.73,-1.39,-0.37,2026-05-15T15:25:12.885783+09:00
2026-05-15 18:40:05,4934.58,-145.7,-10.42,60.14,-10.42,2,1,1,23.67,1168.23,-1.39,-0.55,2026-05-15T18:39:10.208513+09:00
2026-05-15 20:49:01,4934.1,-145.7,-10.9,59.81,-10.9,2,1,1,23.71,1170.05,-1.39,-0.55,2026-05-15T20:47:35.324252+09:00
2026-05-15 22:46:38,4941.88,-203.81,-3.12,127.1,-3.12,2,1,1,18.22,900.24,-1.39,-0.67,2026-05-15T22:45:51.953675+09:00
2026-05-16 00:58:15,4993.57,0,48.57,178.84,48.57,2,1,1,18.13,905.5,-1.39,-0.8,2026-05-16T00:57:38.531108+09:00
2026-05-16 02:28:02,5010.63,52.01,65.63,142.79,65.63,2,1,1,13.87,694.85,-1.39,-0.57,2026-05-16T02:27:12.013820+09:00
2026-05-16 04:19:35,5017.56,70.72,72.56,132.11,72.56,1,0,1,12.39,621.71,-1.39,-0.2,2026-05-16T04:18:03.226047+09:00
2026-05-16 05:53:19,5027.24,70.72,82.24,141.3,82.24,1,0,1,12.34,620.46,-1.39,0.0,2026-05-16T05:52:24.825093+09:00
2026-05-16 06:52:20,5027.57,70.72,82.57,141.88,82.57,1,0,1,12.34,620.35,-1.39,-0.03,2026-05-16T06:50:53.019165+09:00
2026-05-16 07:45:44,5019.15,70.72,74.15,133.88,74.15,1,0,1,12.38,621.43,-1.39,-0.17,2026-05-16T07:45:13.078342+09:00
2026-05-16 08:47:20,5015.07,70.72,70.07,129.75,70.07,1,0,1,12.4,622.03,-1.39,-0.26,2026-05-16T08:46:42.460614+09:00
2026-05-16 11:09:21,5002.87,70.72,57.87,117.81,57.87,1,0,1,12.47,623.67,-1.39,-0.49,2026-05-16T11:08:06.086572+09:00
2026-05-16 14:46:43,5012.49,70.72,67.49,126.39,67.49,1,0,1,12.42,622.58,-1.39,-0.3,2026-05-16T14:46:09.079992+09:00
2026-05-16 16:52:36,5073.38,70.72,128.38,187.51,128.38,1,0,1,12.1,613.81,-1.39,-0.28,2026-05-16T16:51:04.839306+09:00
2026-05-16 18:23:08,5128.67,70.72,183.67,242.43,183.67,1,0,1,11.82,606.01,-1.39,0.0,2026-05-16T18:22:11.763798+09:00
2026-05-16 19:56:03,5116.77,70.72,171.77,230.61,171.77,1,0,1,11.88,607.68,-1.39,-0.15,2026-05-16T19:55:21.536938+09:00
2026-05-16 20:45:46,5104.62,70.72,159.62,218.28,159.62,1,0,1,11.94,609.47,-1.39,-0.44,2026-05-16T20:44:29.848562+09:00
2026-05-16 22:03:08,5113.06,70.72,168.06,226.65,168.06,1,0,1,11.9,608.28,-1.39,-0.29,2026-05-16T22:02:19.486522+09:00
2026-05-16 23:48:49,5104.13,70.72,159.13,218.32,159.13,1,0,1,11.94,609.39,-0.11,-0.11,2026-05-16T23:47:25.715583+09:00
2026-05-17 00:51:05,5096.54,0,151.54,210.32,151.54,1,0,1,11.98,610.59,-0.22,-0.22,2026-05-17T00:49:53.668893+09:00
2026-05-17 01:48:39,5115.4,0,170.4,229.01,170.4,2,1,1,18.6,951.47,-0.22,0.0,2026-05-17T01:47:19.325536+09:00
2026-05-17 02:50:09,5103.06,0,158.06,216.52,158.06,2,1,1,18.69,953.56,-0.36,-0.36,2026-05-17T02:48:55.973975+09:00
2026-05-17 03:52:19,5101.11,0,156.11,214.55,156.11,2,1,1,18.7,953.79,-0.36,-0.36,2026-05-17T03:51:33.806038+09:00
2026-05-17 04:58:28,5105.42,0,160.42,218.67,160.42,2,1,1,18.67,953.22,-0.44,-0.32,2026-05-17T04:57:15.248928+09:00
2026-05-17 05:50:43,5101.72,0,156.72,214.96,156.72,2,1,1,18.69,953.73,-0.44,-0.38,2026-05-17T05:49:37.195063+09:00
2026-05-17 06:40:43,5099.42,0,154.42,213.04,154.42,2,1,1,18.71,953.97,-0.44,-0.43,2026-05-17T06:39:55.913301+09:00
2026-05-17 07:37:58,5100.11,0,155.11,213.86,155.11,2,1,1,18.7,953.78,-0.47,-0.41,2026-05-17T07:36:24.359539+09:00
2026-05-17 08:42:45,5101.07,0,156.07,214.82,156.07,2,1,1,18.69,953.54,-0.47,-0.4,2026-05-17T08:42:06.460219+09:00
2026-05-17 11:14:39,5115.91,0,170.91,228.75,170.91,2,1,1,18.59,950.87,-0.56,-0.17,2026-05-17T11:14:00.474110+09:00
2026-05-17 15:14:43,5091.58,0,146.58,204.96,146.58,2,1,1,18.75,954.92,-0.78,-0.6,2026-05-17T15:13:10.987617+09:00
2026-05-17 17:58:43,5091.75,0,146.75,205.19,146.75,2,1,1,18.75,954.6,-0.78,-0.58,2026-05-17T17:57:25.694413+09:00
2026-05-17 19:23:27,5078.34,0,133.34,191.04,133.34,2,1,1,18.86,957.63,-0.91,-0.88,2026-05-17T19:22:37.208540+09:00
2026-05-17 20:55:13,5082.38,0,137.38,195.17,137.38,2,1,1,18.83,956.94,-0.92,-0.77,2026-05-17T20:53:58.076097+09:00
2026-05-17 22:02:05,5079.05,0,134.05,192.13,134.05,2,1,1,18.84,957.12,-0.94,-0.85,2026-05-17T22:00:41.989336+09:00
2026-05-17 23:50:01,5090.21,0,145.21,203.02,145.21,2,1,1,18.76,954.95,-0.94,-0.55,2026-05-17T23:48:30.922441+09:00
2026-05-18 00:52:08,5090.64,0,145.64,203.87,145.64,2,1,1,18.75,954.7,-0.94,-0.63,2026-05-18T00:51:09.112595+09:00
2026-05-18 01:48:44,5094.21,0,149.21,207.15,149.21,2,1,1,18.74,954.41,-0.94,-0.61,2026-05-18T01:47:37.745659+09:00
2026-05-18 02:51:18,5096.6,0,151.6,209.22,151.6,2,1,1,18.72,954.09,-0.94,-0.48,2026-05-18T02:50:15.730289+09:00
2026-05-18 03:56:32,5089.35,0,144.35,202.18,144.35,2,1,1,18.77,955.44,-0.94,-0.62,2026-05-18T03:55:58.140501+09:00
2026-05-18 05:02:43,5079.75,0,134.75,192.54,134.75,2,1,1,18.85,957.3,-0.94,-0.81,2026-05-18T05:01:41.243278+09:00
2026-05-18 06:45:59,5080.11,0,135.11,192.81,135.11,2,1,1,18.84,957.27,-0.94,-0.78,2026-05-18T06:45:22.032085+09:00
2026-05-18 07:44:45,5098.57,0,153.57,211.93,153.57,2,1,1,18.7,953.5,-0.94,-0.49,2026-05-18T07:43:52.132352+09:00
2026-05-18 08:51:06,5204.84,332.78,259.84,-13.0,259.84,1,1,0,6.54,340.36,-0.94,0.0,2026-05-18T08:49:36.700990+09:00
2026-05-18 11:34:52,5200.62,332.78,255.62,-17.3,255.62,2,1,1,14.28,742.42,-0.94,-0.17,2026-05-18T11:33:34.638915+09:00
2026-05-18 15:48:20,5197.91,332.78,252.91,-19.86,252.91,2,1,1,14.27,741.85,-0.11,-0.06,2026-05-18T15:46:52.303489+09:00
2026-05-18 19:59:53,5196.12,332.78,251.12,-21.88,251.12,2,1,1,14.27,741.29,-0.15,-0.12,2026-05-18T19:59:01.716267+09:00
2026-05-18 23:33:11,5221.66,332.78,276.66,4.21,276.66,2,1,1,14.08,734.95,-0.26,0.0,2026-05-18T23:31:15.842619+09:00
2026-05-19 02:26:52,5227.2,0,282.2,46.53,282.2,1,0,1,7.56,395.1,-0.3,-0.24,2026-05-19T02:25:53.562064+09:00
2026-05-19 04:27:06,5226.04,0,281.04,45.4,281.04,1,0,1,7.56,395.26,-0.6,-0.56,2026-05-19T04:25:59.077949+09:00
2026-05-19 06:04:05,5208.85,0,263.85,27.93,263.85,1,0,1,7.64,397.78,-1.14,-0.84,2026-05-19T06:03:30.063684+09:00
2026-05-19 07:51:53,5192.31,0,247.31,11.47,247.31,1,0,1,7.71,400.12,-1.42,-1.2,2026-05-19T07:51:12.104504+09:00
2026-05-19 08:58:02,5194.39,0,249.39,13.04,249.39,1,0,1,7.7,399.94,-1.42,-1.09,2026-05-19T08:56:47.458745+09:00
2026-05-19 12:34:33,5193.74,0,248.74,13.05,248.74,1,0,1,7.7,399.87,-1.42,-1.14,2026-05-19T12:33:36.396897+09:00
2026-05-19 16:37:48,5182.07,0,237.07,1.06,237.07,1,0,1,7.75,401.61,-1.42,-1.35,2026-05-19T16:36:39.252809+09:00
2026-05-19 19:55:01,5213.2,0,268.2,32.78,268.2,1,0,1,7.62,397.03,-1.48,-0.77,2026-05-19T19:53:49.407531+09:00
2026-05-19 22:52:02,5205.03,0,260.03,24.52,260.03,1,0,1,7.65,398.21,-1.48,-0.96,2026-05-19T22:49:32.417708+09:00
2026-05-20 01:46:21,5208.89,0,263.89,28.19,263.89,1,0,1,7.63,397.69,-1.48,-0.84,2026-05-20T01:45:27.848940+09:00
2026-05-20 03:54:56,5210.31,0,265.31,29.83,265.31,1,0,1,7.63,397.44,-1.48,-0.83,2026-05-20T03:53:55.912383+09:00
2026-05-20 05:25:49,5213.28,0,268.28,32.48,268.28,1,0,1,7.62,397.09,-1.48,-0.79,2026-05-20T05:24:19.920745+09:00
2026-05-20 07:08:57,5216.94,0,271.94,36.74,271.94,1,0,1,7.6,396.43,-1.48,-0.73,2026-05-20T07:08:00.948798+09:00
2026-05-20 08:56:02,5215.67,0,270.67,35.28,270.67,1,0,1,7.6,396.65,-1.48,-0.76,2026-05-20T08:54:37.684656+09:00
2026-05-20 11:44:39,5221.68,0,276.68,41.43,276.68,1,0,1,7.58,395.75,-0.08,-0.01,2026-05-20T11:43:10.722216+09:00
2026-05-20 15:42:01,5181.09,-10.7,236.09,11.92,236.09,2,1,1,14.62,757.58,-0.87,-0.87,2026-05-20T15:41:26.933130+09:00
2026-05-20 19:20:31,5194.37,4.45,249.37,10.13,249.37,3,1,2,16.45,854.55,-0.96,-0.58,2026-05-20T19:19:50.217774+09:00
2026-05-20 22:33:03,5206.87,10.3,261.87,16.24,261.87,3,1,2,14.95,778.62,-0.96,-0.34,2026-05-20T22:31:26.591269+09:00
2026-05-21 01:47:27,5189.33,-0.49,244.33,5.02,244.33,2,0,2,14.5,752.69,-0.96,-0.6,2026-05-21T01:46:21.014772+09:00
2026-05-21 04:15:23,5195.09,-0.49,250.09,10.53,250.09,2,0,2,14.47,751.95,-0.96,-0.57,2026-05-21T04:14:39.800044+09:00
2026-05-21 06:44:30,5194.58,-0.49,249.58,9.53,249.58,2,0,2,14.48,752.22,-0.96,-0.57,2026-05-21T06:43:49.576623+09:00
2026-05-21 08:06:07,5203.86,-0.49,258.86,19.41,258.86,2,0,2,14.43,750.68,-0.96,-0.45,2026-05-21T08:05:01.449597+09:00
2026-05-21 11:35:08,5176.57,-0.49,231.57,-8.14,231.57,2,0,2,14.57,754.21,-1.0,-0.95,2026-05-21T11:34:38.715901+09:00
2026-05-21 15:44:51,5196.67,-0.49,251.67,12.55,251.67,2,0,2,14.44,750.54,-1.04,-0.51,2026-05-21T15:43:20.013765+09:00
2026-05-21 19:33:29,5234.18,-0.49,289.18,50.12,289.18,2,0,2,14.22,744.24,-1.04,0.0,2026-05-21T19:31:49.877755+09:00
2026-05-21 22:57:40,5224.02,-0.49,279.02,39.77,279.02,2,0,2,14.27,745.5,-1.04,-0.18,2026-05-21T22:56:00.446628+09:00
2026-05-22 01:38:21,5216.33,0,271.33,31.91,271.33,2,0,2,14.31,746.6,-1.04,-0.67,2026-05-22T01:37:07.966635+09:00
2026-05-22 03:54:56,5209.66,0,264.66,24.92,264.66,2,0,2,14.36,748.27,-1.37,-0.78,2026-05-22T03:53:21.699956+09:00
2026-05-22 05:46:58,5189.72,0,244.72,4.8,244.72,2,0,2,14.48,751.73,-1.37,-0.94,2026-05-22T05:45:43.345250+09:00
2026-05-22 07:13:24,5194.73,0,249.73,9.88,249.73,2,0,2,14.46,750.96,-1.37,-0.89,2026-05-22T07:12:14.504150+09:00
2026-05-22 08:54:23,5193.28,0,248.28,8.35,248.28,2,0,2,14.47,751.25,-1.37,-0.9,2026-05-22T08:53:07.778493+09:00
2026-05-22 11:36:29,5202.44,13.15,257.44,4.83,257.44,1,0,1,6.73,349.9,-1.37,-0.75,2026-05-22T11:35:24.459910+09:00
2026-05-22 15:42:04,5311.67,24.8,366.67,104.73,366.67,6,3,3,45.58,2421.04,-0.8,-0.02,2026-05-22T15:40:50.818693+09:00
2026-05-22 19:18:26,5324.92,-27.66,379.92,170.35,379.92,6,2,4,40.89,2177.49,-1.11,-0.53,2026-05-22T19:17:49.391660+09:00
2026-05-22 22:25:00,5180.94,-26.72,235.94,24.88,235.94,7,3,4,38.49,1994.22,-3.84,-3.11,2026-05-22T22:23:56.498643+09:00
2026-05-23 01:16:41,5275.92,-8.29,330.92,130.67,330.92,6,1,5,41.37,2182.52,-3.84,-2.06,2026-05-23T01:15:50.981699+09:00
2026-05-23 03:29:40,5341.13,6.64,396.13,180.42,396.13,6,1,5,41.1,2194.97,-3.84,-0.59,2026-05-23T03:28:30.663272+09:00
2026-05-23 05:28:33,5436.58,235.41,491.58,47.91,491.58,5,0,5,36.58,1988.57,-3.84,-0.33,2026-05-23T05:27:44.567932+09:00
2026-05-23 06:59:44,5429.57,235.41,484.57,40.96,484.57,5,0,5,42.68,2317.28,-3.84,-0.54,2026-05-23T06:58:10.899248+09:00
2026-05-23 08:06:01,5434.1,235.41,489.1,45.51,489.1,5,0,5,42.63,2316.32,-3.84,-0.45,2026-05-23T08:04:54.412718+09:00
2026-05-23 11:12:57,5489.12,271.52,544.12,64.42,544.12,5,1,4,41.68,2288.08,-3.84,-1.08,2026-05-23T11:11:42.295264+09:00
2026-05-23 15:07:39,5492.69,271.52,547.69,68.58,547.69,5,1,4,41.55,2282.12,-3.84,-0.66,2026-05-23T15:06:39.184373+09:00
2026-05-23 17:57:57,5509.66,276.57,564.66,79.65,564.66,4,0,4,25.78,1420.63,-3.84,-0.67,2026-05-23T17:57:02.687621+09:00
2026-05-23 19:26:15,5502.21,276.57,557.21,72.02,557.21,4,0,4,25.84,1421.76,-3.84,-1.33,2026-05-23T19:25:21.735707+09:00
2026-05-23 20:55:21,5508.82,269.78,563.82,85.07,563.82,4,0,4,24.15,1330.59,-3.84,-0.8,2026-05-23T20:54:41.825571+09:00
2026-05-23 22:07:34,5462.58,269.78,517.58,39.95,517.58,4,0,4,30.11,1644.91,-3.84,-1.65,2026-05-23T22:06:36.231525+09:00
2026-05-23 23:54:27,5452.54,231.38,507.54,67.9,507.54,5,2,3,40.82,2225.73,-3.84,-1.8,2026-05-23T23:53:23.142250+09:00
2026-05-24 00:56:46,5456.76,0,511.76,72.46,511.76,5,2,3,40.82,2227.32,-3.84,-2.05,2026-05-24T00:55:57.494446+09:00
2026-05-24 01:56:04,5444.0,9.36,499.0,50.15,499.0,5,2,3,43.98,2394.12,-3.84,-2.1,2026-05-24T01:55:28.798471+09:00
2026-05-24 02:56:34,5436.69,9.36,491.69,42.93,491.69,6,3,3,51.4,2794.21,-3.84,-2.0,2026-05-24T02:56:02.526632+09:00
2026-05-24 04:04:18,5409.92,-43.1,464.92,67.43,464.92,5,3,2,44.11,2386.1,-3.84,-2.51,2026-05-24T04:02:44.597230+09:00
2026-05-24 05:40:06,5409.05,-43.1,464.05,67.29,464.05,6,4,2,51.79,2801.51,-3.84,-2.5,2026-05-24T05:39:13.579545+09:00
2026-05-24 06:45:01,5291.27,-163.68,346.27,69.65,346.27,4,3,1,34.95,1849.22,-4.66,-4.66,2026-05-24T06:43:52.786420+09:00
2026-05-24 07:43:40,5271.07,-168.33,326.07,54.94,326.07,4,3,1,35.0,1844.86,-5.3,-5.21,2026-05-24T07:42:23.128778+09:00
2026-05-24 08:50:48,5316.02,-168.33,371.02,100.07,371.02,5,4,1,36.99,1966.33,-5.3,-4.44,2026-05-24T08:50:05.881187+09:00
2026-05-24 11:31:36,5441.42,20.98,496.42,36.45,496.42,5,4,1,32.9,1790.21,-5.3,-1.88,2026-05-24T11:30:09.162041+09:00
2026-05-24 15:29:47,5415.39,-5.58,470.39,36.13,470.39,5,3,2,32.11,1739.05,-5.3,-2.51,2026-05-24T15:29:17.490950+09:00
2026-05-24 18:15:08,5432.63,-3.21,487.63,50.76,487.63,5,4,1,33.97,1845.26,-5.3,-2.22,2026-05-24T18:13:37.075368+09:00
2026-05-24 20:09:00,5453.74,28.48,508.74,41.34,508.74,4,4,0,27.47,1498.11,-5.3,-1.72,2026-05-24T20:07:39.146436+09:00
2026-05-24 22:04:27,5482.54,27.05,537.54,71.09,537.54,4,3,1,28.71,1573.88,-5.3,-1.37,2026-05-24T22:03:43.762729+09:00
2026-05-24 23:56:19,5572.2,26.97,627.2,161.01,627.2,4,2,2,27.06,1507.66,-5.3,0.0,2026-05-24T23:55:42.910826+09:00
2026-05-25 00:57:59,5543.01,-52.18,598.01,13.18,598.01,6,4,2,34.08,1889.18,-5.3,-0.86,2026-05-25T00:57:18.531957+09:00
2026-05-25 02:01:26,5544.7,-52.18,599.7,14.71,599.7,6,4,2,34.06,1888.67,-5.3,-0.87,2026-05-25T01:59:55.864345+09:00
2026-05-25 04:04:52,5551.51,-52.18,606.51,21.57,606.51,6,4,2,34.02,1888.46,-5.3,-0.73,2026-05-25T04:04:09.138112+09:00
2026-05-25 05:43:51,5543.91,-53.37,598.91,15.52,598.91,6,4,2,33.79,1873.1,-5.3,-0.88,2026-05-25T05:42:42.064935+09:00
2026-05-25 06:48:28,5506.38,-80.16,561.38,4.52,561.38,4,2,2,29.1,1602.34,-5.3,-1.43,2026-05-25T06:47:25.490217+09:00
2026-05-25 07:50:02,5525.71,-74.43,580.71,17.87,580.71,5,3,2,31.59,1745.36,-5.3,-1.19,2026-05-25T07:49:03.312191+09:00
2026-05-25 08:53:01,5538.06,-74.43,593.06,30.43,593.06,5,3,2,36.55,2024.41,-5.3,-0.98,2026-05-25T08:51:39.141712+09:00
2026-05-25 11:40:17,5498.11,-79.4,553.11,-3.76,553.11,5,3,2,35.22,1936.27,-5.3,-1.58,2026-05-25T11:38:58.668798+09:00
2026-05-25 16:05:40,5497.07,-123.54,552.07,39.07,552.07,4,2,2,29.48,1620.39,-5.3,-1.77,2026-05-25T16:05:02.479250+09:00
2026-05-25 20:45:13,5441.62,-180.69,496.62,39.26,496.62,6,4,2,45.23,2461.09,-5.3,-2.67,2026-05-25T20:43:52.181903+09:00
2026-05-25 23:37:58,5425.57,-209.89,480.57,52.9,480.57,5,4,1,38.5,2089.0,-5.3,-2.96,2026-05-25T23:36:29.206001+09:00
2026-05-26 02:01:01,5436.3,0,491.3,63.53,491.3,6,5,1,40.56,2204.99,-5.3,-2.81,2026-05-26T01:59:15.835479+09:00
2026-05-26 04:16:45,5421.71,0,476.71,48.75,476.71,6,5,1,44.66,2421.54,-5.3,-3.07,2026-05-26T04:15:47.871222+09:00
